ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type,Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,Origin Airport City,Origin Airport State,Origin Airport Country,Origin Airport Fee,Origin Airport Lounge,Destination Airport City,Destination Airport State,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,First Class Seats Sold,Bussiness Class Seats,Main Cabin Seats Sold, Total First Class Revenue,Total Business Class Revenue,Total Main Cabin,Total First Class Seats Sold,Total Bussiness Class Seats Sold,Total Main Cabin Seats Sold,Total First Class Revenue,Total Bussiness Class Revenues,Total Main Cabin Revenue,Flight Savings,Total Flight Miner Fee,Total Flight Security Fee,Total Flight Taxes
1,2311,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/23/23,5:30 AM,94,551,1,3/23/23,8:04 AM,Domestic,0,false,1102,158,10,64,94,2052.0,1153.0,295.0,El Paso,Texas,United States,3.5,false,Dallas,Texas,United States,3.0,true,0,1,9,0.0,647.064375,1574.7127499999997,0.0,27.450000000000003,55.99999999999999,169.327125
2,2322,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/23/23,8:25 AM,94,551,1,3/23/23,10:59 AM,Domestic,0,false,1102,166,17,55,107,1745.0,618.0,528.0,El Paso,Texas,United States,3.5,false,Dallas,Texas,United States,3.0,true,3,1,9,2599.2990000000004,324.046375,2538.246,0.0,36.6,72.79999999999998,416.241375
3,2333,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/23/23,12:10 PM,94,551,1,3/23/23,2:44 PM,Domestic,0,false,1102,142,21,45,88,1856.0,856.0,536.0,El Paso,Texas,United States,3.5,false,Dallas,Texas,United States,3.0,true,7,3,2,6430.320625,1300.136625,616.321375,0.0,27.450000000000003,67.19999999999999,636.1286249999999
4,2344,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/23/23,5:30 AM,94,551,-1,3/23/23,6:04 AM,Domestic,0,false,1102,145,21,41,94,2189.0,1066.0,339.0,Dallas,Texas,United States,3.0,true,El Paso,Texas,United States,3.5,false,7,0,4,8395.166374999999,0.0,722.839375,0.0,18.3,61.599999999999994,694.9057499999999
5,2355,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/23/23,8:25 AM,94,551,-1,3/23/23,8:59 AM,Domestic,0,false,1102,145,9,49,101,2490.0,1117.0,534.0,Dallas,Texas,United States,3.0,true,El Paso,Texas,United States,3.5,false,1,0,13,1235.944375,0.0,3957.3493750000002,0.0,36.6,78.39999999999999,395.79375000000005
6,2366,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/23/23,12:10 PM,94,551,-1,3/23/23,12:44 PM,Domestic,0,false,1102,162,15,64,101,2856.0,657.0,269.0,Dallas,Texas,United States,3.0,true,El Paso,Texas,United States,3.5,false,3,4,11,4541.9535,1484.7028750000002,1615.19825,0.0,54.9,100.79999999999998,582.4046250000001
7,2377,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/23/23,5:30 AM,113,714,-1,3/23/23,6:23 AM,Domestic,0,false,1428,152,16,51,109,1342.0,689.0,382.0,El Paso,Texas,United States,3.5,false,Los Angeles,California,United States,4.0,true,7,8,9,5193.672624999999,3116.6257500000006,1976.807375,0.0,54.9,134.39999999999998,784.00575
8,2388,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/23/23,8:25 AM,113,714,-1,3/23/23,9:18 AM,Domestic,0,false,1428,143,10,46,97,2005.0,960.0,229.0,El Paso,Texas,United States,3.5,false,Los Angeles,California,United States,4.0,true,0,0,10,0.0,0.0,1381.2158749999999,0.0,45.75,56.0,105.26587500000001
9,2309,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/23/23,12:10 PM,113,714,-1,3/23/23,1:03 PM,Domestic,0,false,1428,156,13,57,114,2034.0,720.0,202.0,El Paso,Texas,United States,3.5,false,Los Angeles,California,United States,4.0,true,3,9,16,3355.1546249999997,3615.7665000000006,1883.604125,0.0,73.2,156.79999999999995,674.8252500000001
10,23110,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/23/23,5:30 AM,113,714,1,3/23/23,8:23 AM,Domestic,0,false,1428,156,9,55,118,1223.0,826.0,165.0,Los Angeles,California,United States,4.0,true,El Paso,Texas,United States,3.5,false,0,5,21,0.0,2092.634875,2375.54625,0.0,64.05,145.59999999999997,340.531125
11,23211,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/23/23,8:25 AM,113,714,1,3/23/23,11:18 AM,Domestic,0,false,1428,146,13,51,97,2259.0,1096.0,273.0,Los Angeles,California,United States,4.0,true,El Paso,Texas,United States,3.5,false,4,7,4,4957.362874999999,3915.6190000000006,677.482625,0.0,54.9,83.99999999999999,727.8644999999999
12,23312,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/23/23,12:10 PM,113,714,1,3/23/23,3:03 PM,Domestic,0,false,1428,173,21,58,107,3342.0,1048.0,220.0,Los Angeles,California,United States,4.0,true,El Paso,Texas,United States,3.5,false,8,0,5,14061.4585,0.0,767.438375,0.0,45.75,72.8,1130.1468750000001
13,23413,El Paso International Airport,ELP,Chicago International Airport,ORD,3/23/23,5:30 AM,176,1235,1,3/23/23,9:26 AM,Domestic,0,false,2470,167,31,74,100,1810.0,707.0,214.0,El Paso,Texas,United States,3.5,false,Chicago,Illinois,United States,4.5,true,17,12,9,16934.251125,4453.946250000001,1194.75525,0.0,73.2,212.79999999999998,1721.102625
14,23514,El Paso International Airport,ELP,Chicago International Airport,ORD,3/23/23,8:25 AM,176,1235,1,3/23/23,12:21 PM,Domestic,0,false,2470,153,17,61,91,2828.0,611.0,269.0,El Paso,Texas,United States,3.5,false,Chicago,Illinois,United States,4.5,true,7,3,6,9756.085374999997,956.875875,908.921125,0.0,45.75,89.59999999999998,885.7323749999998
15,23615,El Paso International Airport,ELP,Chicago International Airport,ORD,3/23/23,12:10 PM,176,1235,1,3/23/23,4:06 PM,Domestic,0,false,2470,162,17,53,110,2303.0,883.0,449.0,El Paso,Texas,United States,3.5,false,Chicago,Illinois,United States,4.5,true,6,4,8,7337.834499999999,1980.4878750000003,1887.3387500000001,0.0,45.75,100.8,854.011125
16,23716,Chicago International Airport,ORD,El Paso International Airport,ELP,3/23/23,5:30 AM,176,1235,-1,3/23/23,7:26 AM,Domestic,0,false,2470,148,9,62,105,1405.0,906.0,527.0,Chicago,Illinois,United States,4.5,true,El Paso,Texas,United States,3.5,false,1,10,17,709.0375,4933.547875,5073.190374999999,0.0,91.50000000000001,156.79999999999995,816.67575
17,23817,Chicago International Airport,ORD,El Paso International Airport,ELP,3/23/23,8:25 AM,176,1235,-1,3/23/23,10:21 AM,Domestic,0,false,2470,164,9,60,97,2606.0,715.0,325.0,Chicago,Illinois,United States,4.5,true,El Paso,Texas,United States,3.5,false,0,0,2,0.0,0.0,559.381875,0.0,18.3,11.2,42.631875
